Tipo;FZ;NB;HZ;PZ;FR;HR;SALIDA;PR;MN;L;TRN;TR;D;M;MM;Y;Latgrado_ini;Latmin_ini;LTPI;Longrado_ini;Lonmin_ini;LGPI;EOL;DE;DIL;HIL;Latgrado_fin;Longrado_fin;LTPF;Longrado_fin_1;Lonmin_fin;LGPF;Y_coord;X_coord;DTL;HTL;PF;TDF;TEDF;DL;DLT;VA;DV;FNV;ZP;REG;LCC;LCK;CPUELC;LAC;LAK;CPUELA;LCAC;LCAK;FECHA_H;RENDIM_COL;RENDIM_AM;RENDIM_CA;EOL_2;EOL_3;EOL_4;EOL_5;CALADERO
COMERCIAL;45792;TIRANA II;0.722222222;TOMÉ;45793;0.625;TOMÉ;S/M;2;4;ARRASTRE;;16;5;2025;;36;4;36.06666667;73;24;73.4;LCOL;SI;45793;0.076388889;36;7;36.11666667;73;27;73.45;-36.11666667;-73.45;45793;0.180555556;165;;;150;2.5;2;CALMA;;114;VIII;225;3600;;35.625;570;;0;0;;1440;228;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45792;TIRANA II;0.722222222;TOMÉ;45793;0.625;TOMÉ;S/M;4;4;ARRASTRE;;16;5;2025;;36;5;36.08333333;73;24;73.4;LCOL;SI;45793;0.354166667;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45793;0.413194444;165;;;85;1.416666667;2;N;4;114;VIII;274.375;4390;;0;0;;0;0;;3098.823529;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45430;LONQUIMAY;0.121527778;TOMÉ;45796;0.270833333;TOMÉ;10;5;4;ARRASTRE;;18;5;2025;;36;3;36.05;73;23;73.38333333;LCOL;SI;45795;0.785416667;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45795;0.8875;161;;;147;2.45;2;SW;7;114;VIII;95;1520;;5;80;;0;0;;620.4081633;32.65306122;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45795;TIRANA II;0.631944444;TOMÉ;45797;0.322916667;TOMÉ;11;4;4;ARRASTRE;;20;5;2025;;36;3;36.05;73;23;73.38333333;LCOL;SI;45797;0.010416667;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45797;0.090277778;160;;;115;1.916666667;2;SW;4;114;VIII;112.5;1800;;0;0;;0;0;;939.1304348;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45796;ALTAIR I;0.834722222;TOMÉ;45797;0.958333333;TOMÉ;S/M;2;4;ARRASTRE;;20;5;2025;;36;2;36.03333333;73;23;73.38333333;LCOL;SI;45797;0.178472222;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45797;0.29375;163;;;166;2.766666667;2;SE;2;114;VIII;215;3440;;8.125;130;;0;0;;1243.373494;46.98795181;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45796;ALTAIR I;0.834722222;TOMÉ;45797;0.958333333;TOMÉ;S/M;4;4;ARRASTRE;;20;5;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45797;0.4875;36;6;36.1;73;26;73.43333333;-36.1;-73.43333333;45797;0.517361111;164;;;44;0.733333333;2;SE;2;114;VIII;145;2320;;6;96;;0;0;;3163.636364;130.9090909;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45797;TIRANA II;0.6875;TOMÉ;45798;0.430555556;TOMÉ;S/M;2;4;ARRASTRE;;21;5;2025;;36;4;36.06666667;73;24;73.4;LCOL;SI;45798;0.020833333;36;8;36.13333333;73;23;73.38333333;-36.13333333;-73.38333333;45798;0.131944444;170;;;160;2.666666667;2;CALMA;;114;VIII;258.75;4140;;0;0;;0;0;;1552.5;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45797;TIRANA II;0.6875;TOMÉ;45798;0.430555556;TOMÉ;S/M;3;4;ARRASTRE;;21;5;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45798;0.166666667;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45798;0.222916667;170;;;85;1.416666667;2;CALMA;;114;VIII;180;2880;;33.75;540;;0;0;;2032.941176;381.1764706;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45797;LONQUIMAY;0.761111111;TOMÉ;45799;0.020833333;TOMÉ;12;5;4;ARRASTRE;;21;5;2025;;36;5;36.08333333;73;24;73.4;LCOL;SI;45798;0.4;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45798;0.448611111;154;;;70;1.166666667;2;NW;7;114;VIII;209;3344;;10;160;;0;0;;2866.285714;137.1428571;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45797;LONQUIMAY;0.761111111;TOMÉ;45799;0.020833333;TOMÉ;12;8;4;ARRASTRE;;21;5;2025;;36;4;36.06666667;73;24;73.4;LCOL;SI;45798;0.732638889;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45798;0.774305556;161;FANGO;10.9;60;1;2;NW;7;114;VIII;125;2000;;20;320;;0;0;;2000;320;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45797;ANTARES;0.759722222;TOMÉ;45799;0.072916667;TOMÉ;S/M;5;4;ARRASTRE;;21;5;2025;;36;3;36.05;73;23;73.38333333;LCOL;SI;45798;0.328472222;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45798;0.408333333;160;;;115;1.916666667;2;N;3;114;VIII;255;4080;;5;80;;0;0;;2128.695652;41.73913043;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45797;ANTARES;0.759722222;TOMÉ;45799;0.072916667;TOMÉ;S/M;7;4;ARRASTRE;;21;5;2025;;36;3;36.05;73;22;73.36666667;LCOL;SI;45798;0.555555556;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45798;0.652777778;158;;;140;2.333333333;2;CALMA;;114;VIII;230;3680;;4;64;;0;0;;1577.142857;27.42857143;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45797;ANTARES;0.759722222;TOMÉ;45799;0.072916667;TOMÉ;S/M;8;4;ARRASTRE;;21;5;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45798;0.708333333;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45798;0.714583333;173;;;91;1.516666667;2;SW;10;114;VIII;0;0;;0;0;;0;0;;0;0;0;LAN;LAN;LAN;LAN;ACHIRA
COMERCIAL;45798;ALTAIR I;0.931944444;TOMÉ;45799;0.819444444;TOMÉ;13;2;4;ARRASTRE;;22;5;2025;;36;4;36.06666667;73;24;73.4;LCOL;SI;45799;0.295833333;36;7;36.11666667;73;27;73.45;-36.11666667;-73.45;45799;0.394444444;173;;;141;2.35;1.9;SW;3;114;VIII;275;4400;;11.25;180;;0;0;;1872.340426;76.59574468;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45799;TIRANA II;0.010416667;TOMÉ;45799;0.944444444;TOMÉ;S/M;2;4;ARRASTRE;;22;5;2025;;36;3;36.05;73;23;73.38333333;LCOL;SI;45799;0.357638889;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45799;0.447916667;155;;;130;2.166666667;2;S;4;114;VIII;292.5;4680;;0;0;;0;0;;2160;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45799;TIRANA II;0.010416667;TOMÉ;45799;0.944444444;TOMÉ;S/M;3;4;ARRASTRE;;22;5;2025;;36;6;36.1;73;24;73.4;LCOL;SI;45799;0.491666667;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45799;0.597222222;155;;;152;2.533333333;2;S;4;114;VIII;263.125;4210;;0;0;;0;0;;1661.842105;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45799;TIRANA II;0.010416667;TOMÉ;45799;0.944444444;TOMÉ;S/M;4;4;ARRASTRE;;22;5;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45799;0.673611111;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45799;0.708333333;155;;;50;0.833333333;2;S;5;114;VIII;150.625;2410;;22.5;360;;0;0;;2892;432;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45800;LONQUIMAY;0.932638889;TOMÉ;45803;0.333333333;TOMÉ;S/M;2;4;ARRASTRE;;24;5;2025;;36;3;36.05;73;23;73.38333333;LCOL;SI;45801;0.244444444;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45801;0.343055556;163;;;142;2.366666667;2;SW;7;114;VIII;188;3008;;8;128;;0;0;;1270.985915;54.08450704;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45800;LONQUIMAY;0.932638889;TOMÉ;45803;0.333333333;TOMÉ;S/M;4;4;ARRASTRE;;24;5;2025;;36;4;36.06666667;73;22;73.36666667;LCOL;SI;45801;0.506944444;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45801;0.611111111;155;;;150;2.5;2;SW;7;114;VIII;300;4800;;13;208;;0;0;;1920;83.2;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45800;LONQUIMAY;0.932638889;TOMÉ;45803;0.333333333;TOMÉ;S/M;5;4;ARRASTRE;;25;5;2025;;36;8;36.13333333;73;26;73.43333333;LCOL;SI;45801;0.660416667;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45801;0.781944444;152;;;175;2.916666667;2;SW;7;114;VIII;278;4448;;15;240;;0;0;;1525.028571;82.28571429;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45800;LONQUIMAY;0.932638889;TOMÉ;45803;0.333333333;TOMÉ;S/M;6;4;ARRASTRE;;25;5;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45801;0.872222222;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45801;0.929861111;153;FANGO;10.9;83;1.383333333;2;SW;7;114;VIII;105;1680;;5;80;;0;0;;1214.457831;57.8313253;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45800;ANTARES;0.929166667;TOMÉ;45803;0.364583333;TOMÉ;S/M;3;4;ARRASTRE;;24;5;2025;;36;6;36.1;73;22;73.36666667;LCOL;SI;45801;0.350694444;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45801;0.45;157;FANGO-LAJA;10.6;137;2.283333333;2;SE;8;114;VIII;73;1168;;0;0;;0;0;;511.5328467;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45800;ANTARES;0.929166667;TOMÉ;45803;0.364583333;TOMÉ;S/M;4;4;ARRASTRE;;24;5;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45801;0.476388889;36;8;36.13333333;73;27;73.45;-36.13333333;-73.45;45801;0.552777778;153;;;110;1.833333333;2;SE;3;114;VIII;182;2912;;2;32;;0;0;;1588.363636;17.45454545;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45800;ANTARES;0.929166667;TOMÉ;45803;0.364583333;TOMÉ;S/M;5;4;ARRASTRE;;24;5;2025;;36;8;36.13333333;73;28;73.46666667;LCOL;SI;45801;0.582638889;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45801;0.654861111;147;;;104;1.733333333;2;SE;3;114;VIII;315;5040;;4;64;;0;0;;2907.692308;36.92307692;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45800;ANTARES;0.929166667;TOMÉ;45803;0.364583333;TOMÉ;S/M;6;4;ARRASTRE;;24;5;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45801;0.689583333;36;8;36.13333333;73;26;73.43333333;-36.13333333;-73.43333333;45801;0.779861111;150;;;130;2.166666667;2;SE;3;114;VIII;339;5424;;30;480;;0;0;;2503.384615;221.5384615;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45800;ANTARES;0.929166667;TOMÉ;45803;0.364583333;TOMÉ;S/M;7;4;ARRASTRE;;24;5;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45801;0.820833333;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45801;0.943055556;150;;;175;2.916666667;2;CALMA;;114;VIII;165;2640;;8;128;;0;0;;905.1428571;43.88571429;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45800;ANTARES;0.929166667;TOMÉ;45803;0.364583333;TOMÉ;S/M;8;4;ARRASTRE;;24;5;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45801;0.979166667;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45802;0.113194444;153;;;193;3.216666667;2;CALMA;;114;VIII;230;3680;;11;176;;0;0;;1144.041451;54.71502591;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45802;TIRANA II;0.029166667;TOMÉ;45804;0.347222222;TOMÉ;14;2;4;ARRASTRE;;26;5;2025;;36;5;36.08333333;73;23;73.38333333;LCOL;SI;45803;0.321527778;36;8;36.13333333;73;27;73.45;-36.13333333;-73.45;45803;0.427083333;154;FANGO-DURO;11.2;152;2.533333333;2;W;3;114;VIII;281.25;4500;;0;0;;0;0;;1776.315789;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45802;TIRANA II;0.029166667;TOMÉ;45804;0.347222222;TOMÉ;14;4;4;ARRASTRE;;26;5;2025;;36;4;36.06666667;73;22;73.36666667;LCOL;SI;45803;0.625;36;7;36.11666667;73;27;73.45;-36.11666667;-73.45;45803;0.739583333;153;;;165;2.75;2;W;4;114;VIII;0;0;;0;0;;0;0;;0;0;0;LAN;LAN;LAN;LAN;ACHIRA
COMERCIAL;45802;TIRANA II;0.029166667;TOMÉ;45804;0.347222222;TOMÉ;14;5;4;ARRASTRE;;26;5;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45803;0.791666667;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45803;0.822916667;157;;;45;0.75;2;SSW;4;114;VIII;70.625;1130;;0;0;;0;0;;1506.666667;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45802;TIRANA II;0.029166667;TOMÉ;45804;0.347222222;TOMÉ;14;6;4;ARRASTRE;;26;5;2025;;36;4;36.06666667;73;23;73.38333333;LCOL;SI;45803;0.873611111;36;7;36.11666667;73;27;73.45;-36.11666667;-73.45;45803;0.990277778;160;;;168;2.8;2;SSW;14;114;VIII;123.75;1980;;36.875;590;;0;0;;707.1428571;210.7142857;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45803;LONQUIMAY;0.677777778;TOMÉ;45804;0.958333333;TOMÉ;15;2;4;ARRASTRE;;27;5;2025;;36;4;36.06666667;73;23;73.38333333;LCOL;SI;45804;0.013194444;36;8;36.13333333;73;27;73.45;-36.13333333;-73.45;45804;0.135416667;155;;;176;2.933333333;2;;;114;VIII;114;1824;;5;80;;0;0;;621.8181818;27.27272727;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45803;LONQUIMAY;0.677777778;TOMÉ;45804;0.958333333;TOMÉ;15;3;4;ARRASTRE;;27;5;2025;;36;5;36.08333333;73;23;73.38333333;LCOL;SI;45804;0.241666667;36;8;36.13333333;73;26;73.43333333;-36.13333333;-73.43333333;45804;0.34375;156;FANGO;;147;2.45;2;;;114;VIII;195;3120;;10;160;;0;0;;1273.469388;65.30612245;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45803;LONQUIMAY;0.677777778;TOMÉ;45804;0.958333333;TOMÉ;15;4;4;ARRASTRE;;27;5;2025;;36;9;36.15;73;26;73.43333333;LCOL;SI;45804;0.375694444;36;8;36.13333333;73;26;73.43333333;-36.13333333;-73.43333333;45804;0.438888889;141;;;91;1.516666667;2;;;114;VIII;144;2304;;7;112;;0;0;;1519.120879;73.84615385;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45803;LONQUIMAY;0.677777778;TOMÉ;45804;0.958333333;TOMÉ;15;5;4;ARRASTRE;;27;5;2025;;36;9;36.15;73;27;73.45;LCOL;SI;45804;0.497222222;36;8;36.13333333;73;26;73.43333333;-36.13333333;-73.43333333;45804;0.54375;143;;;67;1.116666667;2;;;114;VIII;224;3584;;9;144;;0;0;;3209.552239;128.9552239;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45803;LONQUIMAY;0.677777778;TOMÉ;45804;0.958333333;TOMÉ;15;6;4;ARRASTRE;;27;5;2025;;36;8;36.13333333;73;25;73.41666667;LCOL;SI;45804;0.582638889;36;8;36.13333333;73;27;73.45;-36.13333333;-73.45;45804;0.688888889;148;;;153;2.55;2;;;114;VIII;318;5088;;14;224;;0;0;;1995.294118;87.84313725;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45803;ANTARES;0.775694444;TOMÉ;45805;0.072916667;TOMÉ;S/M;2;4;ARRASTRE;;27;5;2025;;36;4;36.06666667;73;24;73.4;LCOL;SI;45804;0.128472222;36;8;36.13333333;73;28;73.46666667;-36.13333333;-73.46666667;45804;0.255555556;157;;;183;3.05;2;S;18;114;VIII;132;2112;;4;64;;0;0;;692.4590164;20.98360656;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45803;ANTARES;0.775694444;TOMÉ;45805;0.072916667;TOMÉ;S/M;3;4;ARRASTRE;;27;5;2025;;36;8;36.13333333;73;28;73.46666667;LCOL;SI;45804;0.290277778;36;8;36.13333333;73;28;73.46666667;-36.13333333;-73.46666667;45804;0.4;148;FANGO-LAJA;10.7;158;2.633333333;2;S;15;114;VIII;358;5728;;8;128;;0;0;;2175.189873;48.60759494;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45803;ANTARES;0.775694444;TOMÉ;45805;0.072916667;TOMÉ;S/M;4;4;ARRASTRE;;27;5;2025;;36;8;36.13333333;73;28;73.46666667;LCOL;SI;45804;0.436805556;36;8;36.13333333;73;27;73.45;-36.13333333;-73.45;45804;0.540972222;150;;;150;2.5;2;S;15;114;VIII;202.5;3240;;0;0;;0;0;;1296;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45803;ANTARES;0.775694444;TOMÉ;45805;0.072916667;TOMÉ;S/M;5;4;ARRASTRE;;27;5;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45804;0.583333333;36;8;36.13333333;73;28;73.46666667;-36.13333333;-73.46666667;45804;0.720833333;155;;;195;3.25;2;S;20;114;VIII;195;3120;;2;32;;0;0;;960;9.846153846;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45803;ANTARES;0.775694444;TOMÉ;45805;0.072916667;TOMÉ;S/M;6;4;ARRASTRE;;27;5;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45804;0.754166667;36;8;36.13333333;73;26;73.43333333;-36.13333333;-73.43333333;45804;0.8375;146;;;120;2;2;S;20;114;VIII;110;1760;;2;32;;0;0;;880;16;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45810;ALTAIR I;0.711111111;TOMÉ;45811;0.888888889;TOMÉ;3;1;4;ARRASTRE;;2;6;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45810;0.920138889;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45811;0.014583333;157;;;136;2.266666667;2;NE;2;114;VIII;250;4000;;8.75;140;;0;0;;1764.705882;61.76470588;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45810;ALTAIR I;0.711111111;TOMÉ;45811;0.888888889;TOMÉ;3;2;4;ARRASTRE;;3;6;2025;;36;6;36.1;73;25;73.41666667;LCOL;SI;45811;0.04375;36;9;36.15;73;27;73.45;-36.15;-73.45;45811;0.142361111;165;;;141;2.35;2;NE;3;114;VIII;200;3200;;0;0;;0;0;;1361.702128;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45810;ALTAIR I;0.711111111;TOMÉ;45811;0.888888889;TOMÉ;3;3;4;ARRASTRE;;3;6;2025;;36;9;36.15;73;28;73.46666667;LCOL;SI;45811;0.178472222;36;6;36.1;73;22;73.36666667;-36.1;-73.36666667;45811;0.309027778;167;;;187;3.116666667;2;NE;3;114;VIII;240;3840;;8.125;130;;0;0;;1232.085561;41.71122995;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45810;ALTAIR I;0.711111111;TOMÉ;45811;0.888888889;TOMÉ;3;4;4;ARRASTRE;;3;6;2025;;36;4;36.06666667;73;23;73.38333333;LCOL;SI;45811;08_27;36;8;36.13333333;73;27;73.45;-36.13333333;-73.45;45811;0.440277778;168;;;127;2.116666667;2;NE;3;114;VIII;321.875;5150;;6;96;;0;0;;2433.070866;45.35433071;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45810;ALTAIR I;0.711111111;TOMÉ;45811;0.888888889;TOMÉ;3;6;4;ARRASTRE;;3;6;2025;;36;4;36.06666667;73;25;73.41666667;LCOL;SI;45811;0.616666667;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45811;0.688888889;167;ARENA-ROCA;11.2;104;1.733333333;2;NE;3;114;VIII;205;3280;;0;0;;0;0;;1892.307692;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45810;TIRANA II;0.704861111;TOMÉ;45811;0.927083333;TOMÉ;S/M;5;4;ARRASTRE;;3;6;2025;;36;5;36.08333333;73;23;73.38333333;LCOL;SI;45811;0.422222222;36;8;36.13333333;73;27;73.45;-36.13333333;-73.45;45811;0.522916667;154;;;145;2.416666667;2;CALMA;;114;VIII;345;5520;;0;0;;0;0;;2284.137931;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45811;LONQUIMAY;0.690972222;TOMÉ;45812;0.780555556;TOMÉ;4;1;4;ARRASTRE;;3;6;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45811;0.886111111;36;8;36.13333333;73;27;73.45;-36.13333333;-73.45;45811;0.969444444;151;;;120;2;2;;;114;VIII;206;3296;;5;80;;0;0;;1648;40;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45811;LONQUIMAY;0.690972222;TOMÉ;45812;0.780555556;TOMÉ;4;2;4;ARRASTRE;;4;6;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45812;0.000694444;36;9;36.15;73;28;73.46666667;-36.15;-73.46666667;45812;0.089583333;149;;;128;2.133333333;2;;;114;VIII;238;3808;;5;80;;0;0;;1785;37.5;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45811;LONQUIMAY;0.690972222;TOMÉ;45812;0.780555556;TOMÉ;4;3;4;ARRASTRE;;4;6;2025;;36;9;36.15;73;28;73.46666667;LCOL;SI;45812;0.122916667;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45812;0.213888889;137;FANGO;10.9;131;2.183333333;2;;;114;VIII;152;2432;;8;128;;0;0;;1113.89313;58.6259542;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45811;LONQUIMAY;0.690972222;TOMÉ;45812;0.780555556;TOMÉ;4;4;4;ARRASTRE;;4;6;2025;;36;5;36.08333333;73;23;73.38333333;LCOL;SI;45812;0.25625;36;9;36.15;73;28;73.46666667;-36.15;-73.46666667;45812;0.370833333;155;;;170;2.833333333;2;;;114;VIII;357;5712;;10;160;;0;0;;2016;56.47058824;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45811;ANTARES;0.690277778;TOMÉ;45812;0.958333333;TOMÉ;S/M;2;4;ARRASTRE;;4;6;2025;;36;4;36.06666667;73;22;73.36666667;LCOL;SI;45812;0.034722222;36;8;36.13333333;73;26;73.43333333;-36.13333333;-73.43333333;45812;0.138888889;152;;;150;2.5;2;N;7;114;VIII;214;3424;;0;0;;0;0;;1369.6;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45811;ANTARES;0.690277778;TOMÉ;45812;0.958333333;TOMÉ;S/M;4;4;ARRASTRE;;4;6;2025;;36;5;36.08333333;73;23;73.38333333;LCOL;SI;45812;0.333333333;36;8;36.13333333;73;26;73.43333333;-36.13333333;-73.43333333;45812;0.439583333;152;FANGO-LAJA;10.9;153;2.55;2;N;5;114;VIII;348;5568;;0;0;;0;0;;2183.529412;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45811;ANTARES;0.690277778;TOMÉ;45812;0.958333333;TOMÉ;S/M;5;4;ARRASTRE;;4;6;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45812;0.48125;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45812;0.524305556;146;;;62;1.033333333;2;N;5;114;VIII;148;2368;;0;0;;0;0;;2291.612903;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45811;ANTARES;0.690277778;TOMÉ;45812;0.958333333;TOMÉ;S/M;6;4;ARRASTRE;;4;6;2025;;36;4;36.06666667;73;23;73.38333333;LCOL;SI;45812;0.577083333;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45812;0.660416667;154;;;120;2;2;N;5;114;VIII;246;3936;;0;0;;0;0;;1968;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45812;ALTAIR I;0.746527778;TOMÉ;45813;0.791666667;TOMÉ;5;1;4;ARRASTRE;;4;6;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45812;0.941666667;36;6;36.1;73;24;73.4;-36.1;-73.4;45812;0.047916667;150;;;152;2.533333333;2;SW;2;114;VIII;142.5;2280;;0;0;;0;0;;900;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45812;ALTAIR I;0.746527778;TOMÉ;45813;0.791666667;TOMÉ;5;3;4;ARRASTRE;;5;6;2025;;36;2;36.03333333;73;23;73.38333333;LCOL;SI;45813;0.185416667;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45813;0.3125;153;;;183;3.05;2;SW;2;114;VIII;187.5;3000;;10;160;;0;0;;983.6065574;52.45901639;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45812;ALTAIR I;0.746527778;TOMÉ;45813;0.791666667;TOMÉ;5;4;4;ARRASTRE;;5;6;2025;;36;6;36.1;73;26;73.43333333;LCOL;SI;45813;0.345833333;36;9;36.15;73;27;73.45;-36.15;-73.45;45813;0.434722222;154;;;128;2.133333333;2;SW;2;114;VIII;378.125;6050;;6;96;;0;0;;2835.9375;45;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45812;ALTAIR I;0.746527778;TOMÉ;45813;0.791666667;TOMÉ;5;5;4;ARRASTRE;;5;6;2025;;36;6;36.1;73;26;73.43333333;LCOL;SI;45813;0.529166667;36;8;36.13333333;73;26;73.43333333;-36.13333333;-73.43333333;45813;0.583333333;154;;;78;1.3;2;SW;2;114;VIII;265;4240;;5;80;;0;0;;3261.538462;61.53846154;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
