Tipo;FZ;NB;HZ;PZ;FR;HR;SALIDA;PR;MN;L;TRN;TR;D;M;MM;Y;Latgrado_ini;Latmin_ini;LTPI;Longrado_ini;Lonmin_ini;LGPI;EOL;DE;DIL;HIL;Latgrado_fin;Longrado_fin;LTPF;Longrado_fin_1;Lonmin_fin;LGPF;Y_coord;X_coord;DTL;HTL;PF;TDF;TEDF;DL;DLT;VA;DV;FNV;ZP;REG;LCC;LCK;CPUELC;LAC;LAK;CPUELA;LCAC;LCAK;FECHA_H;RENDIM_COL;RENDIM_AM;RENDIM_CA;EOL_2;EOL_3;EOL_4;EOL_5;CALADERO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMƒ;45754;0.083333333;TOMƒ;S/M;1;4;ARRASTRE;;5;4;2025;;35;47;35.78333333;73;3;73.05;LCOL;SI;45753;0.83125;35;44;35.73333333;73;5;73.08333333;-35.73333333;-73.08333333;45752;0.916666667;219;;;123;2.05;2;;;113;VII;23.25;372;;10;160;;0;0;;181;78;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMƒ;45754;0.083333333;TOMƒ;S/M;5;4;ARRASTRE;;6;4;2025;;35;43;35.71666667;73;4;73.06666667;LCOL;SI;45753;0.372222222;35;45;35.75;73;3;73.05;-35.75;-73.05;45753;0.418055556;200;FANGO;10;66;1.1;2;;;113;VII;308;4928;;0;0;;0;0;;4480;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMƒ;45754;0.083333333;TOMƒ;S/M;6;4;ARRASTRE;;6;4;2025;;35;46;35.76666667;73;3;73.05;LCOL;SI;45753;0.46875;35;44;35.73333333;73;3;73.05;-35.73333333;-73.05;45753;0.513888889;203;;;65;1.083333333;2;;;113;VII;128;2048;;0;0;;0;0;;1890;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMƒ;45754;0.083333333;TOMƒ;S/M;7;4;ARRASTRE;;6;4;2025;;35;43;35.71666667;73;4;73.06666667;LCOL;SI;45753;0.594444444;35;46;35.76666667;73;2;73.03333333;-35.76666667;-73.03333333;45753;0.659722222;197;;;94;1.566666667;2;;;113;VII;137;2192;;0;0;;0;0;;1399;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMƒ;45754;0.083333333;TOMƒ;S/M;8;4;ARRASTRE;;6;4;2025;;35;47;35.78333333;73;2;73.03333333;LCOL;SI;45753;0.73125;35;46;35.76666667;73;2;73.03333333;-35.76666667;-73.03333333;45753;0.770138889;198;;;56;0.933333333;2;;;113;VII;123;1968;;0;0;;0;0;;2109;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;TIRANA II;0.756944444;TOMƒ;45755;0.208333333;TOMƒ;7;1;4;ARRASTRE;;8;4;2025;;35;50;35.83333333;73;0;73;LCOL;SI;45755;0.015277778;35;48;35.8;73;1;73.01666667;-35.8;-73.01666667;45755;0.098611111;197;FANGO;10.9;60;1;2;S;5;113;VII;114.375;1830;;0;0;;0;0;;1830;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;LONQUIMAY;0.763888889;TOMƒ;45756;0.270833333;TOMƒ;S/M;1;4;ARRASTRE;;7;4;2025;;35;51;35.85;72;58;72.96666667;LCOL;SI;45754;0.995833333;35;50;35.83333333;73;0;73;-35.83333333;-73;45755;0.038194444;191;;;61;1.016666667;2;;;113;VII;2;32;;0;0;;0;0;;31;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;LONQUIMAY;0.763888889;TOMƒ;45756;0.270833333;TOMƒ;S/M;2;4;ARRASTRE;;8;4;2025;;35;47;35.78333333;73;2;73.03333333;LCOL;SI;45755;0.081944444;35;45;35.75;73;3;73.05;-35.75;-73.05;45755;0.141666667;200;;;86;1.433333333;2;;;113;VII;200;3200;;0;0;;0;0;;2233;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;LONQUIMAY;0.763888889;TOMƒ;45756;0.270833333;TOMƒ;S/M;3;4;ARRASTRE;;8;4;2025;;35;47;35.78333333;73;2;73.03333333;LCOL;SI;45755;0.202777778;35;44;35.73333333;73;3;73.05;-35.73333333;-73.05;45755;0.286805556;202;;;121;2.016666667;2;;;113;VII;263;4208;;0;0;;0;0;;2087;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;LONQUIMAY;0.763888889;TOMƒ;45756;0.270833333;TOMƒ;S/M;4;4;ARRASTRE;;8;4;2025;;35;48;35.8;73;1;73.01666667;LCOL;SI;45755;0.379166667;35;45;35.75;73;3;73.05;-35.75;-73.05;45755;0.45625;199;;;111;1.85;2;;;113;VII;203;3248;;0;0;;0;0;;1756;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45755;ALTAIR I;0.78125;TOMƒ;45757;0.097222222;TOMƒ;8;1;4;ARRASTRE;;9;4;2025;;35;46;35.76666667;73;4;73.06666667;LCOL;SI;45756;0.036805556;35;44;35.73333333;73;5;73.08333333;-35.73333333;-73.08333333;45756;0.093055556;213;;;81;1.35;2;;;113;VII;111.875;1790;;11.25;180;;0;0;;1326;133;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45755;ALTAIR I;0.78125;TOMƒ;45757;0.097222222;TOMƒ;8;2;4;ARRASTRE;;9;4;2025;;35;43;35.71666667;73;5;73.08333333;LCOL;SI;45756;0.119444444;35;41;35.68333333;73;4;73.06666667;-35.68333333;-73.06666667;45756;0.169444444;204;;;77;1.283333333;2;;;113;VII;140;2240;;13.75;220;;6;120;;1745;171;93.50649351;LCOL/LAM/CAM;LCOL;LAM;CAM;CHANCO
COMERCIAL;45755;ALTAIR I;0.78125;TOMƒ;45757;0.097222222;TOMƒ;8;4;4;ARRASTRE;;9;4;2025;;35;37;35.61666667;73;2;73.03333333;LCOL;SI;45756;0.333333333;35;41;35.68333333;73;3;73.05;-35.68333333;-73.05;45756;0.424305556;203;;;121;2.016666667;2;;;113;VII;251.875;4030;;0;0;;0;0;;1998;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45755;ALTAIR I;0.78125;TOMƒ;45757;0.097222222;TOMƒ;8;6;4;ARRASTRE;;9;4;2025;;35;38;35.63333333;73;2;73.03333333;LCOL;SI;45756;0.648611111;35;43;35.71666667;73;4;73.06666667;-35.71666667;-73.06666667;45756;0.742361111;192;FANGO-LAJA;10.4;134;2.233333333;2;;;113;VII;362;5792;;15;240;;0;0;;2593;107;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45755;ANTARES;0.826388889;TOMƒ;45757;0.270833333;TOMƒ;S/M;3;4;ARRASTRE;;9;4;2025;;35;38;35.63333333;73;2;73.03333333;LCOL;SI;45756;0.393055556;35;41;35.68333333;73;3;73.05;-35.68333333;-73.05;45756;0.476388889;198;;;120;2;2;CALMA;;113;VII;190;3040;;0;0;;0;0;;1520;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45755;ANTARES;0.826388889;TOMƒ;45757;0.270833333;TOMƒ;S/M;6;4;ARRASTRE;;9;4;2025;;35;39;35.65;73;3;73.05;LCOL;SI;45756;0.9;35;43;35.71666667;73;3;73.05;-35.71666667;-73.05;45756;0.983333333;194;;;120;2;2;NW;10;113;VII;232;3712;;0;0;;0;0;;1856;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45760;TIRANA II;0.291666667;TOMƒ;45762;0.0625;TOMƒ;10;7;4;ARRASTRE;;14;4;2025;;35;43;35.71666667;73;3;73.05;LCOL;SI;45761;0.734027778;35;44;35.73333333;73;3;73.05;-35.73333333;-73.05;45761;0.75;193;;10.6;23;0.383333333;2;N;1;113;VII;118.75;1900;;0;0;;0;0;;4957;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45760;LONQUIMAY;0.308333333;TOMƒ;45762;0.145833333;TOMƒ;S/M;7;4;ARRASTRE;;14;4;2025;;35;43;35.71666667;73;3;73.05;LCOL;SI;45761;0.68125;35;47;35.78333333;73;2;73.03333333;-35.78333333;-73.03333333;45761;0.759722222;197;;;113;1.883333333;2;;;113;VII;147;2352;;8;128;;0;0;;1249;68;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45760;LONQUIMAY;0.308333333;TOMƒ;45762;0.145833333;TOMƒ;S/M;8;4;ARRASTRE;;14;4;2025;;35;47;35.78333333;73;2;73.03333333;LCOL;SI;45761;0.809027778;35;44;35.73333333;73;3;73.05;-35.73333333;-73.05;45761;0.86875;193;;;86;1.433333333;2;;;113;VII;76;1216;;40;640;;0;0;;848;447;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45766;TIRANA II;0.510416667;TOMƒ;45768;0.003472222;TOMƒ;S/M;1;4;ARRASTRE;;19;4;2025;;35;45;35.75;73;3;73.05;LCOL;SI;45766;0.78125;35;43;35.71666667;73;3;73.05;-35.71666667;-73.05;45766;0.833333333;194;;10.8;75;1.25;2;SSW;14;113;VII;118.125;1890;;0;0;;0;0;;1512;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45781;TIRANA II;0.444444444;TOMƒ;45782;0.986111111;TOMƒ;2;3;4;ARRASTRE;;4;5;2025;;35;46;35.76666667;73;2;73.03333333;LCOL;SI;45781;0.996527778;35;42;35.7;73;3;73.05;-35.7;-73.05;45782;0.090277778;230;;11.1;135;2.25;2;SW;5;114;VIII;73.125;1170;;0;0;;0;0;;520;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45781;LONQUIMAY;0.447916667;TOMƒ;45783;0.145833333;TOMƒ;S/M;3;4;ARRASTRE;;4;5;2025;;35;46;35.76666667;73;2;73.03333333;LCOL;SI;45781;0.975;35;43;35.71666667;73;4;73.06666667;-35.71666667;-73.06666667;45782;0.058333333;236;;;120;2;2;;;113;VII;50;800;;0;0;;0;0;;400;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMƒ;45816;0.854166667;TOMƒ;6;2;4;ARRASTRE;;7;6;2025;;35;45;35.75;73;10;73.16666667;CAM;SI;45815;0.43125;35;45;35.75;73;10;73.16666667;-35.75;-73.16666667;45815;0.435416667;311;;;6;0.1;2;SW;3;113;VII;0;0;;0;0;;0;0;;0;0;0;LAN;LAN;LAN;LAN;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMƒ;45816;0.854166667;TOMƒ;6;3;4;ARRASTRE;;7;6;2025;;35;46;35.76666667;73;9;73.15;CAM;SI;45815;0.494444444;35;44;35.73333333;73;9;73.15;-35.73333333;-73.15;45815;0.557638889;315;;;90;1.5;2;SW;3;113;VII;0;0;;0;0;;172;3440;;0;0;2293.333333;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMƒ;45816;0.854166667;TOMƒ;6;4;4;ARRASTRE;;7;6;2025;;35;43;35.71666667;73;9;73.15;CAM;SI;45815;0.607638889;35;46;35.76666667;73;10;73.16666667;-35.76666667;-73.16666667;45815;0.69375;318;;;124;2.066666667;2;SW;3;113;VII;0;0;;0;0;;184;3680;;0;0;1780.645161;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMƒ;45816;0.854166667;TOMƒ;6;5;4;ARRASTRE;;7;6;2025;;35;49;35.81666667;73;9;73.15;CAM;SI;45815;0.742361111;35;43;35.71666667;73;9;73.15;-35.71666667;-73.15;45815;0.875694444;318;;;192;3.2;2;SW;3;113;VII;0;0;;0;0;;107;2140;;0;0;668.75;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMƒ;45816;0.854166667;TOMƒ;6;6;4;ARRASTRE;;7;6;2025;;35;42;35.7;73;9;73.15;CAM;SI;45815;0.926388889;35;47;35.78333333;73;9;73.15;-35.78333333;-73.15;45816;0.054166667;315;;;184;3.066666667;2;SW;3;113;VII;0;0;;0;0;;66;1320;;0;0;430.4347826;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMƒ;45816;0.854166667;TOMƒ;6;7;4;ARRASTRE;;8;6;2025;;35;49;35.81666667;73;9;73.15;CAM;SI;45816;0.097916667;35;43;35.71666667;73;9;73.15;-35.71666667;-73.15;45816;0.240277778;315;;;205;3.416666667;2;SW;3;113;VII;0;0;;0;0;;140;2800;;0;0;819.5121951;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMƒ;45816;0.854166667;TOMƒ;6;8;4;ARRASTRE;;8;6;2025;;35;52;35.86666667;73;9;73.15;CAM;SI;45816;0.276388889;35;48;35.8;73;8;73.13333333;-35.8;-73.13333333;45816;0.392361111;316;;;167;2.783333333;2;SW;4;113;VII;0;0;;0;0;;115;2300;;0;0;826.3473054;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMƒ;45816;0.854166667;TOMƒ;6;9;4;ARRASTRE;;8;6;2025;;35;47;35.78333333;73;8;73.13333333;CAM;SI;45816;0.426388889;35;43;35.71666667;73;9;73.15;-35.71666667;-73.15;45816;0.534027778;319;;;155;2.583333333;2;SW;4;113;VII;0;0;;0;0;;100;2000;;0;0;774.1935484;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45873;TIRANA II;0.534722222;TOMƒ;45875;0.333333333;TOMƒ;5;1;4;ARRASTRE;;4;8;2025;;35;51;35.85;73;4;73.06666667;LCOL;SI;45873;0.788194444;35;51;35.85;73;4;73.06666667;-35.85;-73.06666667;45873;0.798611111;280;FANGO;11.3;15;0.25;2;S;3;113;VII;5.625;90;;0;0;;0;0;;360;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45873;TIRANA II;0.534722222;TOMƒ;45875;0.333333333;TOMƒ;5;2;4;ARRASTRE;;4;8;2025;;35;51;35.85;73;5;73.08333333;LCOL;SI;45873;0.833333333;35;48;35.8;73;7;73.11666667;-35.8;-73.11666667;45873;0.916666667;275;;;1320;22;2;S;3;113;VII;0;0;;0;0;;53.1;1062;;0;0;48.27272727;;LAN;LAN;CAM;CHANCO
COMERCIAL;45873;TIRANA II;0.534722222;TOMƒ;45875;0.333333333;TOMƒ;5;3;4;ARRASTRE;;4;8;2025;;35;48;35.8;73;7;73.11666667;LCOL;SI;45873;0.954861111;35;45;35.75;73;9;73.15;-35.75;-73.15;45874;0.0625;267;;;155;2.583333333;2;S;3;113;VII;0;0;;0;0;;90;1800;;0;0;696.7741935;;LAN;LAN;CAM;CHANCO
COMERCIAL;45873;TIRANA II;0.534722222;TOMƒ;45875;0.333333333;TOMƒ;5;4;4;ARRASTRE;;5;8;2025;;35;49;35.81666667;73;6;73.1;LCOL;SI;45874;0.135416667;35;45;35.75;73;9;73.15;-35.75;-73.15;45874;0.25;270;;;165;2.75;2;S;3;113;VII;0;0;;0;0;;49.5;990;;0;0;360;;LAN;LAN;CAM;CHANCO
COMERCIAL;45873;TIRANA II;0.534722222;TOMƒ;45875;0.333333333;TOMƒ;5;5;4;ARRASTRE;;5;8;2025;;35;46;35.76666667;73;9;73.15;LCOL;SI;45874;0.302083333;35;50;35.83333333;73;6;73.1;-35.83333333;-73.1;45874;0.406944444;262;;;151;2.516666667;2;S;3;113;VII;0;0;;0;0;;161;3220;;0;0;1279.470199;;LAN;LAN;CAM;CHANCO
COMERCIAL;45873;TIRANA II;0.534722222;TOMƒ;45875;0.333333333;TOMƒ;5;6;4;ARRASTRE;;5;8;2025;;35;47;35.78333333;73;8;73.13333333;LCOL;SI;45874;0.489583333;35;50;35.83333333;73;5;73.08333333;-35.83333333;-73.08333333;45874;0.59375;280;;;150;2.5;2;S;3;113;VII;0;0;;0;0;;102.5;2050;;0;0;820;;LAN;LAN;CAM;CHANCO
COMERCIAL;45873;TIRANA II;0.534722222;TOMƒ;45875;0.333333333;TOMƒ;5;7;4;ARRASTRE;;5;8;2025;;35;48;35.8;73;7;73.11666667;LCOL;SI;45874;0.661111111;35;52;35.86666667;73;3;73.05;-35.86666667;-73.05;45874;0.78125;278;;;173;2.883333333;2;S;3;113;VII;0;0;;0;0;;59;1180;;0;0;409.2485549;;LAN;LAN;CAM;CHANCO
COMERCIAL;45873;TIRANA II;0.534722222;TOMƒ;45875;0.333333333;TOMƒ;5;8;4;ARRASTRE;;5;8;2025;;35;52;35.86666667;73;2;73.03333333;LCOL;SI;45874;0.833333333;35;52;35.86666667;73;3;73.05;-35.86666667;-73.05;45874;0.9375;270;;;150;2.5;2;S;3;113;VII;0;0;;0;0;;18.5;370;;0;0;148;;LAN;LAN;CAM;CHANCO
COMERCIAL;45873;TIRANA II;0.534722222;TOMƒ;45875;0.333333333;TOMƒ;5;9;4;ARRASTRE;;5;8;2025;;35;52;35.86666667;73;2;73.03333333;LCOL;SI;45874;0.934027778;35;55;35.91666667;72;59;72.98333333;-35.91666667;-72.98333333;45874;0.085416667;269;;;148;2.466666667;2;S;3;113;VII;0;0;;0;0;;5;100;;0;0;40.54054054;;LAN;LAN;CAM;CHANCO
COMERCIAL;45872;ALTAIR I;0.782638889;TOMƒ;45783;0.805555556;TOMƒ;6;5;4;ARRASTRE;;5;8;2025;;35;38;35.63333333;73;5;73.08333333;LCOL;SI;45874;0.270138889;35;41;35.68333333;73;7;73.11666667;-35.68333333;-73.11666667;45874;0.352083333;285;;;118;1.966666667;1.9;SW;0;113;VII;0;0;;0;0;;28;560;;0;0;284.7457627;;LAN;LAN;CAM;CHANCO
COMERCIAL;45872;ALTAIR I;0.782638889;TOMƒ;45783;0.805555556;TOMƒ;6;6;4;ARRASTRE;;5;8;2025;;35;41;35.68333333;73;6;73.1;LCOL;SI;45874;0.382638889;35;45;35.75;73;8;73.13333333;-35.75;-73.13333333;45874;0.472222222;267;;;129;2.15;1.9;SW;1;113;VII;0;0;;0;0;;98;1960;;0;0;911.627907;;LAN;LAN;CAM;CHANCO
COMERCIAL;45872;ALTAIR I;0.782638889;TOMƒ;45783;0.805555556;TOMƒ;6;7;4;ARRASTRE;;5;8;2025;;35;43;35.71666667;73;7;73.11666667;LCOL;SI;45874;0.518055556;35;47;35.78333333;73;7;73.11666667;-35.78333333;-73.11666667;45874;0.627777778;267;;;158;2.633333333;1.9;SW;1;113;VII;0;0;;0;0;;97;1940;;0;0;736.7088608;;LAN;LAN;CAM;CHANCO
COMERCIAL;45872;ALTAIR I;0.782638889;TOMƒ;45783;0.805555556;TOMƒ;6;8;4;ARRASTRE;;5;8;2025;;35;48;35.8;73;7;73.11666667;LCOL;SI;45874;0.665277778;35;43;35.71666667;73;7;73.11666667;-35.71666667;-73.11666667;45874;0.782638889;261;;;169;2.816666667;1.9;SW;1;113;VII;0;0;;0;0;;100;2000;;0;0;710.0591716;;LAN;LAN;CAM;CHANCO
COMERCIAL;45872;ALTAIR I;0.782638889;TOMƒ;45783;0.805555556;TOMƒ;6;9;4;ARRASTRE;;5;8;2025;;35;43;35.71666667;73;7;73.11666667;LCOL;SI;45874;0.815277778;35;49;35.81666667;73;5;73.08333333;-35.81666667;-73.08333333;45874;0.965277778;260;;;216;3.6;1.9;SW;2;113;VII;0;0;;0;0;;38;760;;0;0;211.1111111;;LAN;LAN;CAM;CHANCO
COMERCIAL;45872;ALTAIR I;0.782638889;TOMƒ;45783;0.805555556;TOMƒ;6;10;4;ARRASTRE;;5;8;2025;;35;49;35.81666667;73;5;73.08333333;LCOL;SI;45874;0.991666667;35;53;35.88333333;73;2;73.03333333;-35.88333333;-73.03333333;45875;0.104166667;266;;;162;2.7;1.9;SW;3;113;VII;0;0;;0;0;;20;400;;0;0;148.1481481;;LAN;LAN;CAM;CHANCO
COMERCIAL;45872;ALTAIR I;0.782638889;TOMƒ;45783;0.805555556;TOMƒ;6;11;4;ARRASTRE;;6;8;2025;;35;52;35.86666667;73;4;73.06666667;LCOL;SI;45875;0.139583333;35;48;35.8;73;8;73.13333333;-35.8;-73.13333333;45875;0.279166667;300;;;200;3.333333333;1.9;SW;3;113;VII;0;0;;0;0;;106;2120;;0;0;636;;LAN;LAN;CAM;CHANCO
COMERCIAL;45872;ALTAIR I;0.782638889;TOMƒ;45783;0.805555556;TOMƒ;6;12;4;ARRASTRE;;6;8;2025;;35;49;35.81666667;73;6;73.1;LCOL;SI;45875;0.335416667;35;44;35.73333333;73;9;73.15;-35.73333333;-73.15;45875;0.468055556;295;;;190;3.166666667;1.9;SW;4;113;VII;0;0;;0;0;;45;900;;0;0;284.2105263;;LAN;LAN;CAM;CHANCO
COMERCIAL;45721;ANTARES;17:02:00;TOMƒ;08-03-25;02:45:00;TOMƒ;1;3;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45722;0.201388889;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;06-03-25;07:20:00;350;;;150;2.5;2;N;8;113;VII;0;0;;0;0;;78;1560;;0;0;624;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMƒ;08-03-25;02:45:00;TOMƒ;1;4;4;ARRASTRE;;6;3;2025;;35;55;35.91666667;73;4;73.06666667;CAM;SI;45722;0.395138889;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;06-03-25;11:59:00;349;;;150;2.5;2;N;10;113;VII;0;0;;0;0;;109;2180;;0;0;872;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMƒ;08-03-25;02:45:00;TOMƒ;1;5;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;4;73.06666667;CAM;SI;45722;0.586111111;36560;00:00:00;35.98333333;73;1;73.01666667;-35.98333333;-73.01666667;06-03-25;16:34:00;344;;;150;2.5;2;N;15;113;VII;0;0;;0;0;;97;1940;;0;0;776;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMƒ;08-03-25;02:45:00;TOMƒ;1;6;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45722;0.775;36560;00:00:00;35.96666667;73;2;73.03333333;-35.96666667;-73.03333333;06-03-25;21:06:00;346;;;150;2.5;2;N;15;113;VII;0;0;;0;0;;58;1160;;0;0;464;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMƒ;08-03-25;02:45:00;TOMƒ;1;8;4;ARRASTRE;;7;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45723;0.1;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;07-03-25;05:24:00;353;;;185;3.083333333;2;N;20;113;VII;0;0;;0;0;;64;1280;;0;0;415.1351351;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMƒ;08-03-25;02:45:00;TOMƒ;1;9;4;ARRASTRE;;7;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45723;0.334027778;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;07-03-25;10:41:00;354;;;160;2.666666667;2;SW;5;113;VII;0;0;;0;0;;36;720;;0;0;270;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMƒ;08-03-25;02:45:00;TOMƒ;1;12;4;ARRASTRE;;7;3;2025;;35;51;35.85;73;8;73.13333333;CAM;SI;45723;0.719444444;36560;00:00:00;35.93333333;73;3;73.05;-35.93333333;-73.05;07-03-25;20:19:00;343;;;183;3.05;2;SW;18;113;VII;0;0;;0;0;;34;680;;0;0;222.9508197;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;TIRANA II;16:50:00;TOMƒ;08-03-25;05:00:00;TOMƒ;S/M;4;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;6;73.1;CAM;SI;45722;0.40625;36560;00:00:00;35.96666667;73;3;73.05;-35.96666667;-73.05;06-03-25;12:20:00;359;;;155;2.583333333;2;N;5;113;VII;0;0;;0;0;;64.5;1290;;0;0;499.3548387;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;TIRANA II;16:50:00;TOMƒ;08-03-25;05:00:00;TOMƒ;S/M;5;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45722;0.590277778;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;06-03-25;16:40:00;350;;;150;2.5;2;N;5;113;VII;0;0;;0;0;;70;1400;;0;0;560;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;TIRANA II;16:50:00;TOMƒ;08-03-25;05:00:00;TOMƒ;S/M;6;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45722;0.789583333;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;06-03-25;21:40:00;353;;;163;2.716666667;2;N;5;113;VII;0;0;;0;0;;70;1400;;0;0;515.3374233;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;TIRANA II;16:50:00;TOMƒ;08-03-25;05:00:00;TOMƒ;S/M;8;4;ARRASTRE;;7;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45723;0.135416667;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;07-03-25;06:15:00;355;;;180;3;2;N;5;113;VII;0;0;;0;0;;145;2900;;0;0;966.6666667;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;TIRANA II;16:50:00;TOMƒ;08-03-25;05:00:00;TOMƒ;S/M;9;4;ARRASTRE;;7;3;2025;;35;54;35.9;73;6;73.1;CAM;SI;45723;0.354166667;36560;00:00:00;35.96666667;73;3;73.05;-35.96666667;-73.05;07-03-25;11:15:00;355;;;165;2.75;2;N;5;113;VII;0;0;;0;0;;55.5;1110;;0;0;403.6363636;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45723;ALTAIR I;00:30:00;TOMƒ;08-03-25;05:10:00;TOMƒ;S/M;5;4;ARRASTRE;;7;3;2025;;35;53;35.88333333;73;5;73.08333333;CAM;SI;45723;"19:;15";36560;00:00:00;35.95;73;1;73.01666667;-35.95;-73.01666667;07-03-25;21:58:00;340;;;163;2.716666667;1.9;SW;4;113;VII;0;0;;0;0;;99;1980;;0;0;728.8343558;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45727;ALTAIR I;20:08:00;TOMƒ;13-05-24;02:15:00;TOMƒ;2;2;4;ARRASTRE;;12;3;2025;;36;6;36.1;73;25;73.41666667;LCOL;SI;45728;0.227083333;36561;00:00:00;36.05;73;23;73.38333333;-36.05;-73.38333333;12-03-25;07:05:00;193;;;98;1.633333333;2;SW;4;114;VIII;0;0;;0;0;;0;0;;0;0;0;LAN;LAN;LAN;LAN;NUGURUE
COMERCIAL;45759;ANTARES;0.757638889;TOMƒ;45761;0.291666667;TOMƒ;S/M;4;4;ARRASTRE;;13;4;2025;;36;2;36.03333333;73;26;73.43333333;LCOL;SI;45760;0.748611111;36;3;36.05;73;26;73.43333333;-36.05;-73.43333333;45760;0.759722222;218;;;16;0.266666667;2;SW;5;114;VIII;73;1168;;2;32;;0;0;;4380;120;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
